"icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","geo_altitude","on_ground","velocity","true_track","vertical_rate","sensors","baro_altitude","squawk","spi","position_source","category",""
"                  StateVector(dict_values(['a226b5'"," 'N238F   '"," 'United States'","1745866507","1745866507","-116.9327","32.8304","426.72"," False","41.67","180","0.98"," None","426.72"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['aa35e1'"," 'AAL2072 '"," 'United States'","1745866507","1745866507","-87.9179","41.9716"," None"," True","10.29","90"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['c026ba'"," 'CFORH   '"," 'Canada'","1745866505","1745866506","-80.0962","42.142","617.22"," False","99.45","202.19","-3.25"," None","693.42"," '6252'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a239e0'"," 'UAL1904 '"," 'United States'","1745866507","1745866507","-85.5541","40.244","7863.84"," False","214.96","338.96","-5.2"," None","8161.02"," '7773'"," False","0"," 1]))",""
"                  StateVector(dict_values(['c05c0e'"," 'WJA1272 '"," 'Canada'","1745866507","1745866507","-96.0957","40.1731","11277.6"," False","235.36","134.73","0"," None","11551.92"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['8963e1'"," 'UAE41M  '"," 'United Arab Emirates'","1745866506","1745866506","48.1529","30.2101","11277.6"," False","254.71","138.36","0"," None","11719.56"," None"," False","0"," 6]))",""
"                  StateVector(dict_values(['a3d1ab'"," 'N345UH  '"," 'United States'","1745866506","1745866506","-112.057","33.7586","579.12"," False","27.84","286.09","-0.98"," None","556.26"," '1200'"," True","0"," 0]))",""
"                  StateVector(dict_values(['aa22a7'"," 'NDU752  '"," 'United States'","1745866285","1745866285","-111.6716","33.3167","434.34"," False","35.3","136.77","-4.23"," None","403.86"," '1120'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a13c2d'"," 'N179SA  '"," 'United States'","1745866506","1745866507","-81.6445","40.8749","838.2"," False","66.37","270.89","-0.33"," None","899.16"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['8963e3'"," 'UAE335  '"," 'United Arab Emirates'","1745866507","1745866507","100.0437","13.9066","9753.6"," False","257.81","276.42","0"," None","10363.2"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a4418d'"," 'UAL820  '"," 'United States'","1745866507","1745866507","-121.392","37.5781","3970.02"," False","223.65","261.53","-11.05"," None","4122.42"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['70c0fd'"," 'OMA118  '"," 'Oman'","1745866507","1745866507","14.1283","49.2331","11269.98"," False","247.59","122.7","0.33"," None","11399.52"," '7661'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa92'"," 'THY1SN  '"," 'Turkey'","1745866507","1745866507","19.7263","43.3935","10652.76"," False","217.61","99.66","0"," None","10797.54"," '0423'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a68d3e'"," 'N521GC  '"," 'United States'","1745866506","1745866506","-122.4627","37.8544","434.34"," False","55.49","10.68","-0.33"," None","457.2"," '0366'"," False","0"," 0]))",""
"                  StateVector(dict_values(['8963ce'"," 'ETD11B  '"," 'United Arab Emirates'","1745866506","1745866507","-70.9546","42.2715","10858.5"," False","248.32","154.87","-1.95"," None","10927.08"," '6070'"," False","0"," 6]))",""
"                  StateVector(dict_values(['4baa90'"," 'THY5KU  '"," 'Turkey'","1745866507","1745866507","29.3154","40.8929","2781.3"," False","148.55","274.17","-5.2"," None","2918.46"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a27620'"," 'N258KJ  '"," 'United States'","1745866228","1745866228","-86.478","30.4074","-38.1"," False","42.19","142.43","-3.25"," None","7.62"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4bb189'"," 'THY190  '"," 'Turkey'","1745866507","1745866507","16.3025","44.5557","10363.2"," False","248.5","281.71","-0.33"," None","10515.6"," '5333'"," False","0"," 0]))",""
"                  StateVector(dict_values(['8963da'"," 'UAE31T  '"," 'United Arab Emirates'","1745866506","1745866506","55.583","25.1314","1143"," False","104.38","301.5","-5.2"," None","1150.62"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa8f'"," 'THY9NV  '"," 'Turkey'","1745866507","1745866507","28.8978","41.6709","4998.72"," False","205.54","135.71","-8.13"," None","5158.74"," '5474'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4bb188'"," 'THY9LC  '"," 'Turkey'","1745866506","1745866507","-68.9902","41.9285","11277.6"," False","248.48","63.97","-0.33"," None","11323.32"," '6550'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa8d'"," 'THY2UE  '"," 'Turkey'","1745866507","1745866507","0.3396","41.7415","10370.82"," False","252.91","104.01","-0.33"," None","10645.14"," '1457'"," False","0"," 0]))",""
"                  StateVector(dict_values(['8963de'"," 'UAE57X  '"," 'United Arab Emirates'","1745866479","1745866498","50.4849","27.3976","11277.6"," False","255.96","139.97","0"," None","11780.52"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a44197'"," 'DAL2905 '"," 'United States'","1745866507","1745866507","-119.0101","39.0187","11277.6"," False","244.48","135.85","0.33"," None","11384.28"," '1561'"," True","0"," 0]))",""
"                  StateVector(dict_values(['4bb183'"," 'THY1LT  '"," 'Turkey'","1745866506","1745866507","24.9515","43.1493","11887.2"," False","241.97","133.71","-0.33"," None","12016.74"," '4643'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa8c'"," 'THY4YC  '"," 'Turkey'","1745866185","1745866196","27.3321","38.1517","1417.32"," False","117.43","210.83","-3.25"," None","1501.14"," '5123'"," False","0"," 0]))",""
"                  StateVector(dict_values(['aa7e56'"," 'UAL796  '"," 'United States'","1745866507","1745866507","-83.2853","27.3888","10668"," False","245.05","92.17","0"," None","11170.92"," '4054'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a226c5'"," 'FFT4057 '"," 'United States'","1745866507","1745866507","-82.2575","28.6887","3810"," False","160","179.45","-5.2"," None","4030.98"," '2447'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa8a'"," 'THY7WG  '"," 'Turkey'","1745866507","1745866507","28.0667","37.2935","5943.6"," False","178.2","233.1","-10.4"," None","6088.38"," '5130'"," False","0"," 0]))",""
"                  StateVector(dict_values(['8963e8'"," 'UAE6AL  '"," 'United Arab Emirates'","1745866507","1745866507","48.6503","27.3664","12496.8"," False","272.03","104.9","0"," None","12984.48"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a359bc'"," 'DAL1082 '"," 'United States'","1745866504","1745866506","-72.5879","41.9863","708.66"," False","122.18","54.77","3.25"," None","777.24"," '7366'"," False","0"," 0]))",""
"                  StateVector(dict_values(['8963e7'"," 'UAE385  '"," 'United Arab Emirates'","1745866333","1745866340","99.4934","13.8807","6499.86"," False","228.37","280.12","6.83"," None","6858"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a777bf'"," 'AAL1328 '"," 'United States'","1745866507","1745866507","-83.4453","36.112","8839.2"," False","254.33","112.73","-0.33"," None","9197.34"," '2750'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a4eaaa'"," 'N416CP  '"," 'United States'","1745866507","1745866507","-86.0921","32.8973","1752.6"," False","55.41","318.76","0"," None","1859.28"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4a1922'"," 'FIA295  '"," 'Romania'","1745866507","1745866507","14.1632","45.9239","10980.42"," False","231.4","260.01","0"," None","11109.96"," '1000'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa64'"," 'THY3TC  '"," 'Turkey'","1745866507","1745866507","23.8086","46.5369","10058.4"," False","236.77","141.26","0"," None","10218.42"," '1756'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa62'"," 'THY86M  '"," 'Turkey'","1745866506","1745866507","30.3029","39.1849","10302.24"," False","239.04","333.27","-4.88"," None","10447.02"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a63df3'"," 'DAL1908 '"," 'United States'","1745866506","1745866506","-72.8285","40.1197","5928.36"," False","221.45","123.25","7.8"," None","6080.76"," '2642'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a096c8'"," 'N137SF  '"," 'United States'","1745866507","1745866507","-87.555","40.7871","12489.18"," False","241.48","171.3","-0.33"," None","12824.46"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa63'"," 'THY8DR  '"," 'Turkey'","1745866506","1745866506","23.5755","46.8986","10972.8"," False","216.06","319.64","0"," None","11109.96"," '2656'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a4417d'"," 'DAL2272 '"," 'United States'","1745866506","1745866506","-120.8423","35.5093","10972.8"," False","208.87","322.71","0"," None","11132.82"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa61'"," 'THY8UD  '"," 'Turkey'","1745866507","1745866507","24.2117","43.0318","10058.4"," False","226.45","117.9","0"," None","10218.42"," '7356'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a106b3'"," 'VTE3344 '"," 'United States'","1745866507","1745866507","-111.6131","34.472","7856.22"," False","207.42","18.66","6.83"," None","7970.52"," '3127'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa4f'"," 'THY83Q  '"," 'Turkey'","1745866507","1745866507","24.7704","45.5105","10668"," False","231.13","138.79","0"," None","10805.16"," '4535'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a75de4'"," 'SKW5437 '"," 'United States'","1745866460","1745866460","-91.9243","46.5341","2926.08"," False","151.73","316.24","-8.78"," None","2979.42"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['aa1ba6'"," 'N750SN  '"," 'United States'","1745866507","1745866507","-115.3229","35.662","2133.6"," False","53.86","245.15","0.33"," None","2148.84"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa5a'"," 'THY9YG  '"," 'Turkey'","1745866502","1745866507","22.0091","43.188","10660.38"," False","219.5","109.58","0"," None","10812.78"," '0226'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a44187'"," 'UAL245  '"," 'United States'","1745866507","1745866507","-123.1524","49.0756","2590.8"," False","116.19","297.13","-5.2"," None","2644.14"," '3220'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a28947'"," 'UAL452  '"," 'United States'","1745866507","1745866507","-107.4023","32.6865","10363.2"," False","206.19","189.77","-0.33"," None","10629.9"," '3230'"," False","0"," 0]))",""
"                  StateVector(dict_values(['400776'"," 'BAW127  '"," 'United Kingdom'","1745865926","1745866498","44.1678","34.1024","12496.8"," False","120.1","292.94","0"," None","11536.68"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['8963b7'"," 'FDB7TJ  '"," 'United Arab Emirates'","1745866505","1745866506","51.0663","43.878","10972.8"," False","257.23","359.66","0"," None","11094.72"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['e49786'"," 'PSALJ   '"," 'Brazil'","1745866256","1745866256","-47.1852","-23.2359","1211.58"," False","113.24","72.55","-0.33"," None","1226.82"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['8963b9'"," 'FDB1929 '"," 'United Arab Emirates'","1745866506","1745866507","55.8935","26.6965","9578.34"," False","223.49","10.61","6.18"," None","10066.02"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa69'"," 'THY1PV  '"," 'Turkey'","1745866507","1745866507","20.1444","44.6872","10668"," False","220.04","120.64","0"," None","10820.4"," '0107'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa76'"," 'THY5RC  '"," 'Turkey'","1745866506","1745866507","17.1702","47.8252","4381.5"," False","195.24","319.6","-11.38"," None","4587.24"," '0730'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa74'"," 'THY4ED  '"," 'Turkey'","1745866506","1745866506","26.1606","43.8291","10675.62"," False","238.69","131.59","0.33"," None","10828.02"," '4620'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ad2291'"," 'N9453W  '"," 'United States'","1745866502","1745866503","-83.5957","35.9868","1181.1"," False","55.13","229.92","-3.25"," None","1234.44"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a01c37'"," 'AAL307  '"," 'United States'","1745866507","1745866507","-81.234","42.3146","11285.22"," False","243.89","93.87","0"," None","11567.16"," '7765'"," False","0"," 1]))",""
"                  StateVector(dict_values(['4baa72'"," 'THY8MD  '"," 'Turkey'","1745866337","1745866337","32.3803","40.3151","10058.4"," False","240.95","104.72","0"," None","10210.8"," '5314'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa70'"," 'THY4HK  '"," 'Turkey'","1745866507","1745866507","23.2836","47.2942","10066.02"," False","230.83","141.88","0"," None","10226.04"," '4557'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a56d86'"," 'N449RC  '"," 'United States'","1745866507","1745866507","-117.0878","33.1777","640.08"," False","50.95","168.35","-0.65"," None","670.56"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['3465c9'"," 'VOE7KZ  '"," 'Spain'","1745866506","1745866506","9.9589","40.9467","10401.3"," False","229.54","262.14","7.15"," None","10546.08"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ae4e8f'"," 'RNGR746 '"," 'United States'","1745866505","1745866506","-97.2215","27.8339","1676.4"," False","145.47","318.87","-0.33"," None","1775.46"," None"," False","0"," 13]))",""
"                  StateVector(dict_values(['4baa6d'"," 'THY3GD  '"," 'Turkey'","1745866507","1745866507","22.2194","49.2392","10355.58"," False","222.84","7.96","-0.33"," None","10492.74"," '5315'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4bb165'"," 'IGO012  '"," 'Turkey'","1745865859","1745866503","40.0302","43.343","10668"," False","35.14","252.1","0"," None","9707.88"," '2364'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa6e'"," 'THY8PK  '"," 'Turkey'","1745866507","1745866507","21.5961","45.8796","10668"," False","232.88","138.49","0"," None","10820.4"," '5266'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3d1e7'"," 'N345WT  '"," 'United States'","1745866507","1745866507","-82.3639","30.298","6957.06"," False","133.51","186.19","-2.6"," None","7261.86"," '1006'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4067f6'"," 'TOM192  '"," 'United Kingdom'","1745866506","1745866507","-83.4276","28.0042","12192"," False","238.14","214.17","-0.33"," None","12710.16"," '2535'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa6b'"," 'THY9EX  '"," 'Turkey'","1745866506","1745866507","27.7533","41.3965","4732.02"," False","183.76","131.14","-15.61"," None","4892.04"," '0666'"," False","0"," 0]))",""
"                  StateVector(dict_values(['399e86'"," 'CRL984  '"," 'France'","1745866506","1745866507","-1.5309","42.9562","11277.6"," False","246.94","209.45","0"," None","11559.54"," '7663'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a106bf'"," 'CXK171  '"," 'United States'","1745866506","1745866507","-115.2023","36.2097"," None"," True","0.9","284.06"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4baa6c'"," 'THY3VZ  '"," 'Turkey'","1745866407","1745866413","32.1565","40.3176","10058.4"," False","230.95","104.31","0"," None","10210.8"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a6dd39'"," 'N541SF  '"," 'United States'","1745866506","1745866506","-112.3395","41.267","1714.5"," False","46.99","5.02","-1.63"," None","1729.74"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4bb161'"," 'THY9ZD  '"," 'Turkey'","1745866507","1745866507","46.7378","31.6919","10668"," False","236.47","142.16","0.65"," None","11094.72"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a5aa1c'"," 'SKW538R '"," 'United States'","1745866507","1745866507","-102.1018","42.3926","10370.82"," False","191.1","211.12","-0.65"," None","10401.3"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['3c7422'"," 'TUI6VJ  '"," 'Germany'","1745866507","1745866507","8.9327","45.1624","10972.8"," False","221.9","4.52","0"," None","11132.82"," '1000'"," False","0"," 0]))",""
"                  StateVector(dict_values(['440b90'"," 'TAY8RN  '"," 'Austria'","1745866507","1745866507","13.099","55.6976","11582.4"," False","216.78","211.31","0.33"," None","11696.7"," '0743'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a75dd8'"," 'LXJ574  '"," 'United States'","1745866357","1745866410","-117.7716","37.9975","13708.38"," False","232.09","45.36","-0.33"," None","13837.92"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a2d96f'"," 'N283DD  '"," 'United States'","1745866506","1745866506","-85.0914","39.2008","2065.02"," False","78.9","162.16","0.33"," None","2156.46"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3a9eb'"," 'AAL605  '"," 'United States'","1745866507","1745866507","-80.6267","31.3668","10972.8"," False","236.8","207.85","0"," None","11407.14"," '2434'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a1f3c5'"," 'MXY739  '"," 'United States'","1745866507","1745866507","-80.9945","30.9561","10363.2"," False","235.81","188.78","0"," None","10797.54"," '1446'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a213bd'"," 'ATN3326 '"," 'United States'","1745866506","1745866506","-100.6805","37.5821","10668"," False","273.65","77.85","0"," None","10904.22"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ab9e12'"," 'FDX19   '"," 'United States'","1745866507","1745866507","-169.0814","60.1177","10972.8"," False","234.46","249.18","0"," None","10607.04"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a4afbe'"," 'AAL1460 '"," 'United States'","1745866506","1745866506","-84.1463","35.4098","10949.94"," False","227.58","236.06","0"," None","11353.8"," '1533'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a0c0a8'"," 'N148CP  '"," 'United States'","1745866506","1745866506","-86.1384","39.983","1127.76"," False","75.44","51.65","4.55"," None","1173.48"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a13c73'"," 'AAL1665 '"," 'United States'","1745866507","1745866507","-82.2266","35.6142","5227.32"," False","226.2","105.84","-15.61"," None","5448.3"," '1125'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a27676'"," 'AAY453  '"," 'United States'","1745866507","1745866507","-88.651","35.8515","10370.82"," False","217.68","324.62","0"," None","10805.16"," '0060'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ac9e4'"," 'SAS1794 '"," 'Sweden'","1745866507","1745866507","8.2561","47.9279","11574.78"," False","222.93","23.96","0"," None","11734.8"," '4060'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ca912'"," 'RYR13VA '"," 'Ireland'","1745866507","1745866507","16.0559","45.348","11277.6"," False","226.83","130.95","-0.33"," None","11407.14"," '0103'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a1f3c8'"," 'N225CB  '"," 'United States'","1745866506","1745866507","-117.4139","34.1721","1264.92"," False","43.36","355.24","2.93"," None","1280.16"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['aca078'"," 'N9120G  '"," 'United States'","1745866219","1745866219","-75.3685","38.3026","312.42"," False","65.68","264.16","-1.95"," None","403.86"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ca910'"," 'RYR5856 '"," 'Ireland'","1745866507","1745866507","6.1782","51.6017","0"," False","97.81","272.11","-4.23"," None","167.64"," '3124'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac2813'"," 'SWA1905 '"," 'United States'","1745866504","1745866504","-97.4097","39.3739","11582.4"," False","200.71","271.62","0"," None","11849.1"," '6671'"," False","0"," 0]))",""
"                  StateVector(dict_values(['020058'"," 'RAM640B '"," 'Morocco'","1745866506","1745866507","-4.9974","41.2844","10972.8"," False","238.29","52.81","0"," None","11308.08"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ca911'"," 'RYR49MC '"," 'Ireland'","1745866507","1745866507","11.1775","45.1641","10972.8"," False","219.77","306.82","0"," None","11117.58"," '1262'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a609d4'"," 'UAL2432 '"," 'United States'","1745866375","1745866376","-108.0521","42.2841","10965.18"," False","216.02","304.03","0"," None","10934.7"," '3530'"," False","0"," 0]))",""
"                  StateVector(dict_values(['020057'"," 'RAM960U '"," 'Morocco'","1745866506","1745866507","-4.4375","35.0584","10972.8"," False","250.35","51.34","0"," None","11361.42"," '6442'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a070d7'"," 'UAL2026 '"," 'United States'","1745866507","1745866507","-97.0869","28.3668","11902.44"," False","244.7","33.42","0"," None","12405.36"," '1163'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a0236d'"," 'N108LG  '"," 'United States'","1745866489","1745866489","-118.5653","34.2514","403.86"," False","54.96","128.16","-0.65"," None","396.24"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3df4a'"," 'FFT2638 '"," 'United States'","1745866507","1745866507","-119.4066","35.4274","10668"," False","244.25","131.24","0"," None","10774.68"," '6354'"," False","0"," 0]))",""
"                  StateVector(dict_values(['add376'"," 'JBU688  '"," 'United States'","1745866507","1745866507","-106.2213","36.1299","10668"," False","279.62","76.27","0.98"," None","10820.4"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a609e8'"," 'N4889D  '"," 'United States'","1745866501","1745866501","-81.414","41.6095","640.08"," False","45.8","231.84","-0.33"," None","662.94"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['3c618b'"," 'TUI1GY  '"," 'Germany'","1745866507","1745866507","19.345","46.0561","11582.4"," False","229.95","320.72","-0.33"," None","11711.94"," '2650'"," False","0"," 0]))",""
"                  StateVector(dict_values(['896535'"," 'ETD418  '"," 'United Arab Emirates'","1745866487","1745866487","69.2455","19.6011","10668"," False","273.32","116.85","0"," None","11292.84"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['adcc95'"," 'N989AB  '"," 'United States'","1745866504","1745866504","-85.5479","39.7372","6393.18"," False","148.18","159.05","0.98"," None","6652.26"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ab68d0'"," 'SKW3616 '"," 'United States'","1745866284","1745866284","-83.3259","42.2311","228.6"," False","65.36","208.18","-3.25"," None","266.7"," '6720'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a7ea86'"," 'SKW5607 '"," 'United States'","1745866506","1745866506","-106.9995","40.1072","10668"," False","252.3","66.57","-0.65"," None","10683.24"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3962d'"," 'DAL3184 '"," 'United States'","1745866498","1745866504","-73.8646","40.773"," None"," True","0.06","286.88"," None"," None"," None"," '3606'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a466aa'"," 'N383CJ  '"," 'United States'","1745866506","1745866506","-93.9422","36.2809","9204.96"," False","169.41","204.78","4.23"," None","9555.48"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['896537'"," 'ETD410  '"," 'United Arab Emirates'","1745866496","1745866496","55.3605","24.1617","4533.9"," False","185.82","111.09","8.45"," None","4732.02"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a8116a'"," 'N619NS  '"," 'United States'","1745866507","1745866507","-85.4876","30.2186","2987.04"," False","57.21","281.41","0.33"," None","3154.68"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a26f6f'"," 'SKW3691 '"," 'United States'","1745866507","1745866507","-120.4079","47.1841","9448.8"," False","250.89","132.42","0.33"," None","9631.68"," '7072'"," False","0"," 4]))",""
"                  StateVector(dict_values(['a2c635'"," 'SWA2512 '"," 'United States'","1745866507","1745866507","-99.0808","37.2661","11277.6"," False","264.25","70.44","0"," None","11567.16"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['31feda'"," 'IRAIB   '"," 'Italy'","1745866504","1745866507","46.5759","28.4876","3360.42"," False","77.18","88.85","0"," None","3512.82"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ad4804'"," 'JBU780  '"," 'United States'","1745866506","1745866506","-74.1622","39.6813","5303.52"," False","177.72","40.42","-5.2"," None","5455.92"," '4166'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3cc38'"," ''"," 'United States'","1745866337","1745866337","-75.4285","40.6591"," None"," True","1.29","357.19"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ac9f8'"," 'SAS88P  '"," 'Sweden'","1745866507","1745866507","0.0831","55.5111","11887.2"," False","240.96","76.79","0"," None","12062.46"," '1452'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ac9f9'"," 'SAS39A  '"," 'Sweden'","1745866507","1745866507","11.1858","62.4077","11574.78"," False","238.45","193.35","0"," None","11460.48"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['abb8a0'"," 'SWA2325 '"," 'United States'","1745866479","1745866480","-99.5386","37.6653","10972.8"," False","203.81","285.37","0"," None","11254.74"," '3334'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a37c1c'"," 'JBU569  '"," 'United States'","1745866506","1745866507","-82.1376","31.537","12192"," False","231.06","197.22","0"," None","12641.58"," '1421'"," False","0"," 0]))",""
"                  StateVector(dict_values(['478513'"," 'WIF8LK  '"," 'Norway'","1745866507","1745866507","5.7738","61.4436","7010.4"," False","159.71","14.17","0"," None","7040.88"," '1215'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a5130a'"," 'N426MP  '"," 'United States'","1745866507","1745866507","-77.0992","40.2867","6545.58"," False","226.71","100.72","-5.53"," None","6736.08"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3e658'"," 'AAL2579 '"," 'United States'","1745866506","1745866507","-64.6743","18.1699","11277.6"," False","261.59","116.77","0"," None","11902.44"," '2126'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a1f3a1'"," 'N225AN  '"," 'United States'","1745866491","1745866491","-121.7119","37.059","868.68"," False","52.97","204.08","-0.33"," None","906.78"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a27650'"," 'NIT258  '"," 'United States'","1745866490","1745866490","-83.0033","32.556","281.94"," False","40.13","180","-2.93"," None","381"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['aae82f'"," 'N80117  '"," 'United States'","1745866507","1745866507","-122.8437","47.3758","1417.32"," False","54.45","22.2","-0.65"," None","1455.42"," '7612'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a9edfc'"," 'N739RL  '"," 'United States'","1745866507","1745866507","-83.0196","32.457","487.68"," False","47.51","19.61","-0.65"," None","571.5"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['02006f'"," 'RAM939  '"," 'Morocco'","1745866507","1745866507","7.0122","43.8669","11277.6"," False","231.92","242.81","0"," None","11437.62"," '0671'"," False","0"," 0]))",""
"                  StateVector(dict_values(['896504'"," 'ABY1784 '"," 'United Arab Emirates'","1745866479","1745866490","73.1255","14.8552","11582.4"," False","217.25","311.35","0"," None","12252.96"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a50c2d'"," 'N424TJ  '"," 'United States'","1745866507","1745866507","-117.6824","34.4387","5753.1"," False","172.11","117.41","-2.6"," None","5844.54"," '6342'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a1a63d'"," 'SKW4668 '"," 'United States'","1745866489","1745866502","-112.1943","36.9533","10363.2"," False","209.23","250.76","-0.65"," None","10401.3"," '6506'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a8119c'"," 'EJA619  '"," 'United States'","1745866507","1745866507","-70.6265","41.3226","1912.62"," False","138.83","56.49","-7.48"," None","1965.96"," '3645'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a01029'"," 'N103DE  '"," 'United States'","1745866505","1745866505","-114.4158","33.6845","8092.44"," False","217.95","279.37","-9.43"," None","8221.98"," '3133'"," False","0"," 0]))",""
